review_text,verified_purchase,helpful_review_count
eat marmit nearli year alway gram jar cupboard tri butter toast mucki fat pork drip brown jelli toast sandwich chees slice tomato slice boil egg put toast bean toast add coupl teaspoon mug hot water tasti drink good stew casserol mix butter bake potato definit love hate thing love alway take holiday think avail wherev go,False,0
nice bargain make hair smell love smooth,True,0
comfort alway go brand fabric soften come across fragranc compact rang open bottl fragranc quit strong concern go overpow cloth due fact need small amount fragranc actual quit subtl wash complet cloth love soft ha reaction excema prone anoth hit comfort,False,0
x ml comfort intens laundri condition liquid form give wash make bottl found sale give save howev found wash would make expens worth check around price like sometim give extra wash fresh smell softer wash well worth thing recommend check price etc buy,False,0
thank,True,0
good price,True,0
receiv damag,True,0
got fake thin see smell,True,0
bit worri call intens might leav overpow scent laundri want walk around smell fabric condition thank like scent leav fresh quit subtl dri linger around without pervas fresh sky fragranc appeal chemic like fruiti floral mix suit household item cloth thing like towel bed linen left soften fresh smell appreci small bottl size concentr liquid less environment impact think concentr liquid less effect soften dilut liquid look best soften consid full size bottl prefer subtl soften effect fresh fragranc concentr version great buy,False,0
rd time order shampoo smell good content bottl thick liquidi feel like velvet actual hair feel softer chose shampoo,True,0
current sell price compar supermarket good smell pleasant need add small amount get cloth smell fresh,False,0
bare get wash valu money,True,1
although bottl ml condition concentr half capful time mean get wash per bottl bottl made recycl plastic turn recycl though sleev bonu fuchsia smell pleasant cloth end nice soft warn keep solut away children eye common sens anyway highli recommend,False,0
good qualiti,True,1
sent g pop noodl instead advertis g pop noodl king,True,0
keep dri smell good,True,0
good price,True,0
love smell overpow last week machin wear,True,0
love,True,0
separ condition year wash day seem realis much scent boost separ fabric condition deliv much actual soften wash bottl ad state come compact box tbh could deliv rather place amazon box paper wrap packag includ empti bottl recycl wast liquid top bottl well design minimis spillag pour need half cap recommend went littl gush liquid larg spout dri indoor today due weather whole hous smell realli impress even bottl rather state good valu money also like small bottl mean store lower shelf heavier item rather risk sink shelv collaps ye happen squeez bottl hard made recycl plastic littl flimsi feel,False,0
work well,True,0
great valu plenti wash,True,0
tradit scent fabric condit expert comfort pack highli concentr need place much condition tray effect bottl made recycl plastic recycl nice set bottl,False,0
comfort intens nice fresh fragranc although recommend quit strong bottl nice size easi store cupboard although look small get lot wash bottl leav fabric softer good stuff wash regularli like towel highli recommend,False,0
love retain qualiti one expect well known maker leav cloth feel soft smell fresh concept ultra concentr new recal one year ago tetra type pack mayb public readi innov contain made recycl plastic fantast refil also recycl sleev disappoint hope refil pack cardboard style pack though fulli recycl glad dose counter seem much less would easi put much half sensit fine us found hard read small print wrapper even magnif glass see anyth say test anim anim make although food issu import mani whilst provid detail headquart offic actual say produc think would help know mani peopl includ would prefer buy made countri sale reduc carbon footprint littl torn wash powder liquid comfort soften combin help think cut packag carbon footprint better valu howev separ comfort soften make cloth smell love,False,0
multi pack eight bottl fabric soften typic larg size bottl bonu cumbersom tricki store half height fit better storag area kitchen soften strong overpow floral smell cloth come wash notic softer compar without line dri wash nice addit laundri routin,False,0
famili sensit perfum base soften caus havoc work brill big small babi alik,True,1
great qualiti super fast deliveri,True,0
standard comfort fabric condition brand buy regularli concentr version quit impress ml measur requir modest laundri load econom effect standard scent pleasant last check around wide price bottl pack current work cheaper local supermarket happi result,False,0
suppos smell fresh clean,True,0
great smell,True,0
good valu,True,0
gorgeou smell fabul valu thing hike price bought buy buyer,True,0
good bundl condition realli good love scent condition laundri come clean smell lush abl buy bulk great make cost effect make sure alway enough hous essenti hous teenag wash machin never great great scent great job great valu love,False,0
arriv cut lid bin,True,0
brilliant offer gorgeou smell,True,0
love bargain buy,True,0
great money,True,0
like lot soft wash cloth seem remark pleasant touch feel specifi quantiti per wash smaller condition mean smaller bottl give plenti wash less like seem rather light scent advis quantiti like scent fabric condition get less conclus decent seem work well recommend,False,0
clean clean nice,True,0
love one,True,0
purchas offer howev kind shock see small know concentr realli concentr big litr concentr consid full price big tub much cheaper imo,True,1
good purchas deliveri,True,0
great price excel valu wish smell price,True,0
found two bottl found shin becom quit dri stop,True,0
persin non bio wash liquid time far best wash liquid sensit suffer eczema tri sort sensit wash liquid powder persil without doubt best comfort add littl bit soften whole mix make cloth softer thu easier wear remov littl bit stiff irrit sensit,False,0
bought like bought,False,0
best night cream ever sensit dri slightli oili zone leav moisturis soft rich littl goe alobg way especi hot summer night fragranc ingredi fab anyon matur,False,0
love ive long time recommend everyon,False,0
love part esenti bodi face hand moistur make soft time shower feel tens littl,False,0
love scrub actual feel though scrub bead actual bead like scrub wonder bead smell ok term get rid dead prepar sink get full benefit fantast scrub year know come close price fab scrub week good need sensit never problem long shelf keep buy best scrub,False,0
deodour month longer sweat year swear control day would sweat sever layer found arkward situat confid back feel confid wear tighter fit cloth pleas tri must give day kick make massiv differ life,False,0
like lot kind moistur lip make eye work well,False,0
love radox crazi iv got one find yellow one,False,0
brought year ago love went get find happi find perfect work well get love soft feel dri hair rather dri brittl love would recommend anyon buy found,False,0
vaselin one mani origin scent non exist smell also overpow scent like unscent found vaselin much often becam mom gentl feel comfort kid gentl,False,0
great exfoli properti fluff end everywher wear dark colour cloth go make like dandruff,False,0
bought recent love smell make face feel clean soft refresh,False,0
oh say everyday part bodi moistur makeup remov etc ever night lash eyebrow,False,0
love vaselin soft feel love fact multipl much improv good price rang,False,0
chronic dri lip think flaki dri tri mani varieti chapstick came back vaselin thing leav feel hydrat healthi chapstick would dri even vaselin jot,False,0
alway great versatil lip elbow knee heel econom,False,0
amaz cant rate enough got gift stop smell scent absolut amaz exfoli amaz feel soft stop wont brand x,False,0
time howev sinc newer one came round design never wear anymor sinc irrit like crazi go red dri,False,0
tri shampoo alway l oreal elviv colour hair want chang soon realiz made mistak shampoo silicon went hairdress usual appoint colour cut hairdress ask shampoo hair bad condit hair strip colour tresemm heat defenc spray year never problem shame shampoo good,False,0
amaz cant rate enough got gift stop smell scent absolut amaz exfoli amaz feel soft stop wont brand x,False,0
luxuri cream love smell gave bodi love glow someon comment let know put face,False,0
impress tan lotion sticki could bear feel sticki bodi long shower lotion would taken long dri recommend,False,0
great exfoli properti fluff end everywher wear dark colour cloth go make like dandruff,False,0
drink tea long time latest deliveri tast differ like tast thought go tea chang differ tea still favourit drink,False,0
bought friend love smell never normal fabric condition go back x,False,0
one best shower soap ever loveliest smell imagin highli recommend,False,0
time favourit soften never smelt anyth nice last long time happi custom,False,0
buy veg stock cube big batch week bought strong flavour sure bland recip good need look start look elsewher,False,0
love year smell love start end,False,0
one favourit scent howev recent notic condition longer pink colour scent dramat chang someon pleas explain disappoint,False,0
normal buy persil colour powder seem unavail decid tri impress got wash reason clean remov stain babi nappi cream smell unpleas overpow even extra rins fabric condition need powder tab cloth dri cardboard hard creas buy,False,0
soften forev colour chang smell nice happen,False,0
great ever alway soup best anyon,False,0
sinc discov smell never chang got shop week differ smell shame favourit say new fragranc blend broke fix,False,0
bring bk surf gem good vaul money easi,False,0
wife love good shower gel one say leav super soft littl squeez whole bodi smell incred,False,0
bought daughter,True,0
feel like dilut peopl prefer mild scent love fabric condition,True,0
lot realli good surprisingli cheap,True,0
say protect hair blow dri,True,0
worth money excel well packag,True,0
fine littl process hair long problem extra bodi dri caus frizz serum make flat lank first style spray done either protect dri also give nice style wish found long time ago highli recommend anyon heat style hair,True,1
oddli enough felt like unblock gradual day pleas,True,0
realli good size make cloth smell nice,True,0
excel valu,True,0
nice say,True,0
smell great,True,0
spell nice cleaner good,True,0
last year pack great valu,True,0
smell nice minut work sever past week bo never brand stuck can,False,0
ad recent amazon pantri order good offer price great tile floor leav nice subtl streak free shine love fresh scent seem last day clean,False,0
well love whole famili henc purchas,True,0
normal complain look like cut lid bin,True,0
love great hair,True,0
love stuff liter clean anyth,True,0
bought prime food packag good alway,True,0
pack good l actual consum,True,0
shine well clean,True,0
would wash without,True,0
smell realli nice would buy,True,0
nice scent larg bottl seem last base smallest dosag recommend cloth long last scent notic softer noth market statement believ worthwhil purchas,True,0
said bottl,True,0
alway one price great,True,0
might suitabl sensit one keep scent long time even beat lenor intens imho also one keep scent week,True,0
good,True,0
famili like,True,0
spray everi time dri hair protect beauti help style love scent overpow,True,0
pleas aroma launder cloth ect valu money,True,0
tast fine,False,0
melt easili sauc overli salti,False,0
disappoint size seem small ice cream funni textur melt mouth substanc flavour cone delici crispi although chocol bottom like origin cornetto wont buy prefer new vegan magnum,False,0
would good point cif test anim nope,False,0
quit happili buy instead usual cornetto flavour great ice cream textur differ realli good cone quit nice classic cornetto still tasti,False,0
grandchildren love lolli unfortun prefer green one go first would even better sold packet lime flavour,False,0
sinc real thing welcom treat,False,0
love shower gel great sensit pleasant fragranc lather nice,False,0
im coeliac intoler cow milk huge sweet tooth ive found amaz vegan ice cream altern ocado sell number delici one also love tesco gluten dairi free cornetto howev super excit tri especi amaz review top cover nut chocol cone thick crispi howev none bit quit enough hide aw tast ice cream cant even describ bland flavour aw one creami ice cream like like frozen whip soya milk remov flavour enjoy eat chocol nut part cone cring way ice cream part cant understand rave review vegan magnum howev spot delici,False,0
dissapoint capsul previou version ultra two compart great capsul dissolv complet without leav trace leav small white trail dark cloth,False,0
find wipe get make easili far superior wipe alon,False,0
great tast gluten free vegan palm oil highli recommend,False,0
excit purchas react usual dairi brand cone love ice cream nice enough feel treat creami feel textur ice cream near enough eat enjoy without reaction littl smaller full size cornetto ok keep calori would like choc lump bottom cone alreadi order second box,False,0
amaz like origin cornetto vegan im realli impress,False,0
whole famili love bovril daili toast morn year old love alway ask,False,0
content bottl love howev tri get squeezi bottl challeng strength endur buy helmann light mayo never bottl want risk bone tendon break tri get content bottl,False,0
tast great cannot cant tell vegan,False,0
realli pleas vegan cornetto last close dairi version gluten intoler cone great know gluten free happi,False,0
